Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Cellar Light (200W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];Electric Kettle / Petra WK288 1.5L [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN 5259 [var];Dishwasher NEFF SD6P1F (2011) [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];AEG NM 2701 Premium [var];Hair Dryer Braun Silencio 1250 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Router O2 Box 6431 [var];
5936;4.02:56:00;0;0;0;0;0;0;0;0;0,506149419912582;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4027430171285537;0,01;4,57678657810954;0;0;0;0;4,245555973413011;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5937;4.02:57:00;0;0;0;0;0;0;0;0;0,5061587754100997;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4027651007040366;0,01;4,576915665018071;0;0;0;0;4,245821648020486;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5938;4.02:58:00;0;0;0;0;0;0;0;0;0,5061784798766321;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4028191864693554;0,01;4,5772368227639415;0;0;0;0;4,2459247228481125;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5939;4.02:59:00;0;0;0;0;0;0;0;0;0,50618286006696;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40285310507742217;0,01;4,5786656011076445;0;0;0;0;4,24617294477884;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5940;4.03:00:00;0;0;0;0;0;0;0;0;0,5061860589563035;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4028557238828717;0,01;4,579097744566956;0;0;0;0;4,246230267714654;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5941;4.03:01:00;0;0;0;0;0;0;0;0;0,5062157884348496;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40290859674057145;0,01;4,5818237140576334;0;0;0;0;4,246325767248357;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5942;4.03:02:00;0;0;0;0;0;0;0;0;0,506231161153187;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4029614783111016;0,01;4,58344735126334;0;0;0;0;4,246348978275444;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5943;4.03:03:00;0;0;0;0;0;0;0;0;0,5063313025683084;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4029770362808024;0,01;4,5842592934616;0;0;0;0;4,2464464966822915;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5944;4.03:04:00;0;0;0;0;0;0;0;0;0,5063439499527992;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40298618071026376;0,01;4,584473811556288;0;0;0;0;4,246618357715574;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5945;4.03:05:00;0;0;0;0;0;0;0;0;0,5063962797141185;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40301421898646117;0,01;4,585007344981167;0;0;0;0;4,2467498916028505;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5946;4.03:06:00;0;0;0;0;0;0;0;0;0,5063966233959577;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40302815682235144;0,01;4,58530954917743;0;0;0;0;4,2469110538851575;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5947;4.03:07:00;0;0;0;0;0;0;0;0;0,506409766003398;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40304035843299335;0,01;4,585372953469744;0;0;0;0;4,247499493256963;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5948;4.03:08:00;0;0;0;0;0;0;0;0;0,5065119419498096;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40308396026243365;0,01;4,586320957607029;0;0;0;0;4,248099184693017;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5949;4.03:09:00;0;0;0;0;0;0;0;0;0,5065778373938032;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40309621316800964;0,01;4,58651957523255;0;0;0;0;4,248208653727284;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5950;4.03:10:00;0;0;0;0;0;0;0;0;0,506657291725383;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40313206154257647;0,01;4,586861327119646;0;0;0;0;4,248354718012366;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5951;4.03:11:00;0;0;0;0;0;0;0;0;0,5066924114045027;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4031492754704565;0,01;4,5869826802231985;0;0;0;0;4,248616515417055;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5952;4.03:12:00;0;0;0;0;0;0;0;0;0,5067765199991133;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40319670819713055;0,01;4,590981566679735;0;0;0;0;4,2488139278604455;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5953;4.03:13:00;0;0;0;0;0;0;0;0;0,5068009638636333;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4032081171138168;0,01;4,591445800852385;0;0;0;0;4,248903036929407;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08599655737705;-9,7675362295082;
5954;4.03:14:00;0;0;0;0;0;0;0;0;0,5068682974209037;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4032230852899199;0,01;4,593488099823354;0;0;0;0;4,249309596982224;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5955;4.03:15:00;0;0;0;0;0;0;0;0;0,5069290645709382;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40325113561846815;0,01;4,594863905719603;0;0;0;0;4,249657683845478;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5956;4.03:16:00;0;0;0;0;0;0;0;0;0,5069295938284049;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4033282161826611;0,01;4,595233028645529;0;0;0;0;4,249798809651759;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5957;4.03:17:00;0;0;0;0;0;0;0;0;0,5069887393827112;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4033314364985367;0,01;4,595430530371381;0;0;0;0;4,24980621042178;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5958;4.03:18:00;0;0;0;0;0;0;0;0;0,5070013072322492;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4033437669552226;0,01;4,595679649858146;0;0;0;0;4,250456270838788;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5959;4.03:19:00;0;0;0;0;0;0;0;0;0,5072720340095842;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4033700056867419;0,01;4,59589874360598;0;0;0;0;4,250474393116939;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5960;4.03:20:00;0;0;0;0;0;0;0;0;0,5072809502690503;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4034373037834031;0,01;4,59814515303549;0;0;0;0;4,250605013899154;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5961;4.03:21:00;0;0;0;0;0;0;0;0;0,5073729289351265;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40344902926879567;0,01;4,598875904240991;0;0;0;0;4,250619168849246;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5962;4.03:22:00;0;0;0;0;0;0;0;0;0,5074546109967657;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4034650289380023;0,01;4,599264003316758;0;0;0;0;4,250691207168371;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5963;4.03:23:00;0;0;0;0;0;0;0;0;0,5074611231434021;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40352404481678994;0,01;4,600030373909414;0;0;0;0;4,25132068485973;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5964;4.03:24:00;0;0;0;0;0;0;0;0;0,5074717394829864;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40357527109490793;0,01;4,6001741233483004;0;0;0;0;4,251909442050754;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5965;4.03:25:00;0;0;0;0;0;0;0;0;0,5075052944429171;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4036418117339535;0,01;4,601112182493265;0;0;0;0;4,251995968352366;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5966;4.03:26:00;0;0;0;0;0;0;0;0;0,5075427214614096;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40365933070802507;0,01;4,602391190478184;0;0;0;0;4,252420790789063;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5967;4.03:27:00;0;0;0;0;0;0;0;0;0,5075841340066931;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40372282199096493;0,01;4,603331512482497;0;0;0;0;4,2524545223793995;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5968;4.03:28:00;0;0;0;0;0;0;0;0;0,507610343008157;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4037338589156738;0,01;4,606037836846128;0;0;0;0;4,252591140562967;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5969;4.03:29:00;0;0;0;0;0;0;0;0;0,5076266632961766;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4038209979563266;0,01;4,606804921059151;0;0;0;0;4,252642721028572;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5970;4.03:30:00;0;0;0;0;0;0;0;0;0,5077944669263044;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40389860228017027;0,01;4,607423774891308;0;0;0;0;4,252803773273466;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5971;4.03:31:00;0;0;0;0;0;0;0;0;0,5078837015861877;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40391922686613974;0,01;4,607430963912735;0;0;0;0;4,25297227172988;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5972;4.03:32:00;0;0;0;0;0;0;0;0;0,5080630659633704;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40400241986463814;0,01;4,607461642245092;0;0;0;0;4,253451055102472;0;0,1;0;0;0;0;0;0,08424;2,78263360655738;-4,08575934426229;-9,7675362295082;
5973;4.03:33:00;0;0;0;0;0;0;0;0;0,5080663069340801;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40402511264178625;0,01;4,607910396072744;0;0;0;0;4,253501277318845;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5974;4.03:34:00;0;0;0;0;0;0;0;0;0,5081051923780823;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40408609951396557;0,01;4,607969617450392;0;0;0;0;4,254418431778726;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5975;4.03:35:00;0;0;0;0;0;0;0;0;0,5081475500940748;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40409628955639276;0,01;4,610908003249753;0;0;0;0;4,2554898121254086;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5976;4.03:36:00;32,86841051788634;0;0;0;0;0;0;0;0,5082535009134543;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4041113385879051;0,01;4,611024976154461;0;0;0;0;4,255636430178841;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5977;4.03:37:00;32,86841051788634;0;0;0;0;0;0;0;0,5082824716277224;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40411173680583184;0,01;4,611248682493064;0;0;0;0;4,255929582628629;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5978;4.03:38:00;32,86841051788634;0;0;0;0;0;0;0;0,5082892775617588;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40418709918199563;0,01;4,612489554690796;0;0;0;0;4,256497639292541;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5979;4.03:39:00;32,86841051788634;0;0;0;0;0;0;0;0,5083246575693182;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4041974713445637;0,01;4,6146869059311655;0;0;0;0;4,256676144854487;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5980;4.03:40:00;32,86841051788634;0;0;0;0;0;0;0;0,5084601515449241;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4042209080424117;0,01;4,615076274383109;0;0;0;0;4,256974313958812;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5981;4.03:41:00;32,86841051788634;0;0;0;0;0;0;0;0,5084665479527191;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4042530919664045;0,01;4,615114247435855;0;0;0;0;4,257435811788722;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5982;4.03:42:00;32,86841051788634;0;0;0;0;0;0;0;0,5084827650691466;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4042766158722382;0,01;4,61661560345583;0;0;0;0;4,257743518721929;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5983;4.03:43:00;32,86841051788634;0;0;0;0;0;0;0;0,5086793771563256;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4042939193543224;0,01;4,61841995144107;0;0;0;0;4,2580086288770405;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5984;4.03:44:00;32,86841051788634;0;0;0;0;0;0;0;0,5087363721156685;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40430704984738425;0,01;4,6207874670134705;0;0;0;0;4,258012251945433;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5985;4.03:45:00;32,86841051788634;0;0;0;0;0;0;0;0,5087447288860546;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40434796865309725;0,01;4,6223388211147745;0;0;0;0;4,258042257557098;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5986;4.03:46:00;32,86841051788634;0;0;0;0;0;0;0;0,5087831506586235;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4043660983555152;0,01;4,622601781398061;0;0;0;0;4,258093469647778;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5987;4.03:47:00;32,86841051788634;0;0;0;0;0;0;0;0,5088883347845541;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4043754066832905;0,01;4,624045552667676;0;0;0;0;4,25816432445479;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5988;4.03:48:00;32,86841051788634;0;0;0;0;0;0;0;0,5089788746676606;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40438357705100186;0,01;4,625527178378982;0;0;0;0;4,258257359336658;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5989;4.03:49:00;32,86841051788634;0;0;0;0;0;0;0;0,5091116772543118;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40447279635020966;0,01;4,626031239395103;0;0;0;0;4,25830994255887;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5990;4.03:50:00;32,86841051788634;0;0;0;0;0;0;0;0,5092491162419621;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4045080885071857;0,01;4,626615462804257;0;0;0;0;4,258447365001282;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5991;4.03:51:00;32,86841051788634;0;0;0;0;0;0;0;0,509325741285656;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40459663702078597;0,01;4,6268174429399185;0;0;0;0;4,258861650961611;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5992;4.03:52:00;32,86841051788634;0;0;0;0;0;0;0;0,5094070851341852;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40461343454140364;0,01;4,62859658586218;0;0;0;0;4,2588700681838185;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5993;4.03:53:00;32,86841051788634;0;0;0;0;0;0;0;0,5094743662767318;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4046479018983125;0,01;4,628608309845968;0;0;0;0;4,258997191449975;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5994;4.03:54:00;32,86841051788634;0;0;0;0;0;0;0;0,5095428713406046;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4046883068411639;0,01;4,628678464545537;0;0;0;0;4,259308719340962;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5995;4.03:55:00;32,86841051788634;0;0;0;0;0;0;0;0,5096099158396301;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4048009179071683;0,01;4,62886209088464;0;0;0;0;4,259397553971993;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5996;4.03:56:00;32,86841051788634;0;0;0;0;0;0;0;0,5096440280830733;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4048064147846147;0,01;4,631421816223418;0;0;0;0;4,259405269688908;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5997;4.03:57:00;32,86841051788634;0;0;0;0;0;0;0;0,5097202099190679;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40484124557335394;0,01;4,632554307805043;0;0;0;0;4,259590798017687;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5998;4.03:58:00;32,86841051788634;0;0;0;0;0;0;0;0,5097484917813763;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4048727749704967;0,01;4,632619201236162;0;0;0;0;4,259809783132473;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
5999;4.03:59:00;32,86841051788634;0;0;0;0;0;0;0;0,5099017906565316;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4049213832897881;0,01;4,63329556300056;0;0;0;0;4,259878437506701;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
6000;4.04:00:00;32,86841051788634;0;0;0;0;0;0;0;0,5099456498269657;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4049238939091893;0,01;4,634906645941647;0;0;0;0;4,260141155480331;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
6001;4.04:01:00;32,86841051788634;0;0;0;0;0;0;0;0,5099460438903497;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40494696503531713;0,01;4,636170306828278;0;0;0;0;4,260361747566684;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7675362295082;
6002;4.04:02:00;32,86841051788634;0;0;0;0;0;0;0;0,5099928913679879;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4050221191073615;0,01;4,636275710547129;0;0;0;0;4,260435314617416;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6003;4.04:03:00;32,86841051788634;0;0;0;0;0;0;0;0,5100220427145146;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4050610577526891;0,01;4,6364779608236875;0;0;0;0;4,260646226234304;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6004;4.04:04:00;32,86841051788634;0;0;0;0;0;0;0;0,5100535674038298;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4050649633262993;0,01;4,637498021146398;0;0;0;0;4,261049142400433;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6005;4.04:05:00;32,86841051788634;0;0;0;0;0;0;0;0,510069884537053;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4050896918362586;0,01;4,638680158258131;0;0;0;0;4,261122640019414;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6006;4.04:06:00;32,86841051788634;0;0;0;0;0;0;0;0,5101483463331218;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4051243962374195;0,01;4,638782724481282;0;0;0;0;4,261243560920374;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6007;4.04:07:00;32,86841051788634;0;0;0;0;0;0;0;0,5101520222111656;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4052769214102981;0,01;4,639203904436757;0;0;0;0;4,261502206705102;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6008;4.04:08:00;32,86841051788634;0;0;0;0;0;0;0;0,510188092132575;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4053100758213536;0,01;4,639422632925103;0;0;0;0;4,261599686696389;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6009;4.04:09:00;32,86841051788634;0;0;0;0;0;0;0;0,5102807519877598;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40536792461360843;0,01;4,6394923701371225;0;0;0;0;4,261777567006715;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6010;4.04:10:00;32,86841051788634;0;0;0;0;0;0;0;0,5103886282923882;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4054610054896278;0,01;4,642269123676906;0;0;0;0;4,2619159048118185;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6011;4.04:11:00;32,86841051788634;0;0;0;0;0;0;0;0,5104294365397286;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40549218686648014;0,01;4,644252113090563;0;0;0;0;4,262199303230997;0;0,1;0;0;0;0;0;0,08424;2,7881831147541;-4,08575934426229;-9,7638031147541;
6012;4.04:12:00;32,86841051788634;0;0;0;0;0;0;0;0,5104693496773823;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40552202042742336;0,01;4,6457068971354625;0;0;0;0;4,262679553718955;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6013;4.04:13:00;32,86841051788634;0;0;0;0;0;0;0;0,5105413976199616;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40559462232091914;0,01;4,645976846237838;0;0;0;0;4,26272644518146;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6014;4.04:14:00;32,86841051788634;0;0;0;0;0;0;0;0,510626176305722;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40561569525373825;0,01;4,64598409300831;0;0;0;0;4,262788193103401;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6015;4.04:15:00;32,86841051788634;0;0;0;0;0;0;0;0,5107018142077845;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40589200402370096;0,01;4,646264851269607;0;0;0;0;4,26289377584499;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6016;4.04:16:00;32,86841051788634;0;0;0;0;0;0;0;0,5107052362275977;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4059304493051058;0,01;4,647393591223569;0;0;0;0;4,263521708454228;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6017;4.04:17:00;32,86841051788634;0;0;0;0;0;0;0;0,5107256794347256;0;0;0;0;0;0;0;0;0;0;0;0;0;0,405939160458418;0,01;4,648193523035824;0;0;0;0;4,263572769219043;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6018;4.04:18:00;32,86841051788634;0;0;0;0;0;0;0;0,5107376734045391;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40594138252452183;0,01;4,6494606380015435;0;0;0;0;4,264070482385649;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6019;4.04:19:00;32,86841051788634;0;0;0;0;0;0;0;0,5107381850362057;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4060733271879548;0,01;4,650217258513356;0;0;0;0;4,264501400758893;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6020;4.04:20:00;32,86841051788634;0;0;0;0;0;0;0;0,5109339394449791;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40608379906561753;0,01;4,652436428716465;0;0;0;0;4,264833077196362;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6021;4.04:21:00;32,86841051788634;0;0;0;0;0;0;0;0,510952545293806;0;0;0;0;0;0;0;0;0;0;0;0;0;0,406124719198367;0,01;4,652909565369079;0;0;0;0;4,2650587906526605;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
6022;4.04:22:00;32,86841051788634;0;0;0;0;0;0;0;0,510964506236797;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40619946821213254;0,01;4,653308809626921;0;0;0;0;4,265688664487778;0;0,1;0;0;0;0;0;0,662856;2,7881831147541;-4,08575934426229;-9,7638031147541;
