Inner Device Heat Gains.Time;Time span;Living Room Light (100W) [Watt];Kitchen Light (100W) [Watt];Bathroom Light (100W) [Watt];Bathroom Mirror Light 10 W (LED) [Watt];Bedroom Light (200W) [Watt];Egg Cooker / Russell Hobbs 14048-56 Stylo [Watt];Juicer / Moulinex Vitafruit [Watt];Kitchen radio / AEG KRC 4323 CD [Watt];Single Stove Plate [Watt];Nespresso Coffee Machine, Single Cup [Watt];Food Slicer / DOMO Schneidemaschine DO521S [Watt];Toaster Salco MT 400 [Watt];PC / Acer 8400 [Watt];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [Watt];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [Watt];Christopeit Treadmill TM 2 Pro [Watt];Laptop Sony Vaio SVE151G11M [Watt];Lawn Mower / Sabo 32-EL [Watt];Hifi System / Sharp XL-HF300PH [Watt];Electric Kettle / Petra WK288 1.5L [Watt];Energy Saving Lamp / EL-REF 11 E27 [Watt];CD/DVD Player / Philips DVDR 725 H [Watt];TV Medion MD20123_DE_A [Watt];SAT Receiver / Kathrein UFS913 [Watt];Canister vacuum cleaner / Siemens VS 06 G 1831 [Watt];Microsoft Xbox 360 [Watt];Miele DG 1450 [Watt];Handmixer / Phillips Robust HR 1581 [Watt];Dishwasher NEFF SD6P1F (2011) [Watt];Dryer / Miele T 8626 WP [Watt];Hedge Trimmer / Bosch AHS 550-24 ST [Watt];Atika LH 2500 G [Watt];Steam Iron / Phillips GC 4410 [Watt];Washing Machine / Bosch WAE 28143 [Watt];Hair Dryer Braun Silencio 1250 [Watt];Siemens Kl 20 LA 65 (A+) [Watt];Router O2 Box 6431 [Watt];Electric Razor Braun Cruzer 5 [Watt];Electric Toothbrush Dondodent Professional Clean [Watt];
53;00:53:00;0;0;0;0;0;0;0;1,0219834650092448;0;0;0;0;1,2213247915487107;0,9453523212309822;0;0;2,1477446294278595;0;2,2668992339022314;0;0;0,814963152551588;0,2142699045899327;1,0220259399849985;0;2,694242453381183;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
54;00:54:00;0;0;0;0;0;0;0;1,0221885201256526;0;0;0;0;1,2213796333106854;0,9455001203343928;0;0;2,151494355708484;0;2,268270636095556;0;0;0,8171011385669729;0,21429394646925098;1,0220339374948908;0;2,7031433445948654;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
55;00:55:00;0;0;0;0;0;0;0;1,022411012371572;0;0;0;0;1,2218220879195694;0,9470370780368635;0;0;2,1522839784781946;0;2,268379576994203;0;0;0,8176129696752166;0,2144586482947327;1,022761103105734;0;2,70926653852616;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
56;00:56:00;0;0;0;0;0;0;0;1,023870736764165;0;0;0;0;1,2218903603528966;0,9470764642892817;0;0;2,1531179000142537;0;2,2719451756683506;0;0;0,8182978878078955;0,21461400203655104;1,0243834363213227;0;2,70994537075371;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
57;00:57:00;0;0;0;0;0;0;0;1,024706424724296;0;0;0;0;1,22241114932233;0,9481194057268997;0;0;2,153741415198771;0;2,2719972138447884;0;0;0,8188572280907723;0,21472897344755032;1,025269747825887;0;2,7131685110985706;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
58;00:58:00;0;0;0;0;0;0;0;1,0258921445756082;0;0;0;0;1,2225138310808632;0,9484597991456326;0;0;2,156835654857992;0;2,2732036576148227;0;0;0,8190203327902386;0,21517926391561912;1,0273026997162564;0;2,7170665793557442;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
59;00:59:00;0;0;0;0;0;0;0;1,026938147729399;0;0;0;0;1,2225167171253037;0,9494256700892765;0;0;2,15806925540436;0;2,273238276497453;0;0;0,8201189303274279;0,21522612479231215;1,0273337083847303;0;2,7171872948678835;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
60;01:00:00;0;0;0;0;0;0;0;1,027312376862263;0;0;0;0;1,223976612198434;0,9494579788353233;0;0;2,1584627821944795;0;2,278083957380491;0;0;0,8211157174729475;0,21569822805453306;1,0280669581466437;0;2,7178538630611735;0;0;0;0;0;0;0;0;0;0;6,11708049180328;0,926795163934426;0,16089737704918;
61;01:01:00;0;0;0;0;0;0;0;1,0275704967890764;0;0;0;0;1,2246923208065892;0,9498295333599022;0;0;2,1595426134830524;0;2,279298470201183;0;0;0,8223521699835585;0,21576519217620166;1,02852254989138;0;2,7179007319884785;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
62;01:02:00;0;0;0;0;0;0;0;1,0277941364664536;0;0;0;0;1,2246977849396885;0,9499689925301991;0;0;2,1605940835145834;0;2,281054175029082;0;0;0,8233408318170332;0,21601328183826207;1,028605418552539;0;2,720471207712619;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
63;01:03:00;0;0;0;0;0;0;0;1,028562044190741;0;0;0;0;1,2255085717318068;0,9503381362629687;0;0;2,1606843279834553;0;2,2820910434273705;0;0;0,8243106899063891;0,21629271070891118;1,0298394434044136;0;2,723962136493949;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
64;01:04:00;0;0;0;0;0;0;0;1,028968268821332;0;0;0;0;1,2255725802607829;0,9510878057236777;0;0;2,162250889625438;0;2,283675574363677;0;0;0,8244785208858316;0,21640525745349512;1,030170278806348;0;2,729699067344563;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
65;01:05:00;0;0;0;0;0;0;0;1,029554759512815;0;0;0;0;1,2261234022431486;0,951760039460404;0;0;2,16554764626335;0;2,287637997147589;0;0;0,8248930400972357;0,216514235021251;1,030971038752194;0;2,733539890606418;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
66;01:06:00;0;0;0;0;0;0;0;1,0298389162718649;0;0;0;0;1,2268994028997142;0,9520363015417836;0;0;2,1657999543858724;0;2,28778241455933;0;0;0,8253833406111508;0,21671787022619587;1,031964484886995;0;2,735247552248471;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
67;01:07:00;0;0;0;0;0;0;0;1,0308218584292577;0;0;0;0;1,2288446994657054;0,9547168568601498;0;0;2,166632263161414;0;2,2889816819709834;0;0;0,8281178083070124;0,2168014546259735;1,0333750806622066;0;2,7366946675552466;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
68;01:08:00;0;0;0;0;0;0;0;1,0313053715628222;0;0;0;0;1,2297618586283612;0,9550784350464132;0;0;2,1676604464914715;0;2,2899603254147123;0;0;0,8308643017633434;0,2169869614391549;1,0333841227788567;0;2,7380974145506753;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
69;01:09:00;0;0;0;0;0;0;0;1,0319161875167628;0;0;0;0;1,230979461993694;0,9556995899219207;0;0;2,168314192323172;0;2,2936174731209165;0;0;0,8316702542716045;0,21723284203719923;1,0348840619623385;0;2,7409799042348344;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
70;01:10:00;0;0;0;0;0;0;0;1,033083007154304;0;0;0;0;1,2321011592459223;0,9559368016221192;0;0;2,168372084109605;0;2,296587355575723;0;0;0,8321587825033785;0,21735554028059645;1,0358086217982199;0;2,7413952443187815;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
71;01:11:00;0;0;0;0;0;0;0;1,035704022450815;0;0;0;0;1,2346661748495467;0,9575761203733039;0;0;2,1693328220790344;0;2,296839028803524;0;0;0,832273699376764;0,2173686886448551;1,03629232160565;0;2,741774573541393;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
72;01:12:00;0;0;0;0;0;0;0;1,035821118645002;0;0;0;0;1,236001066868231;0,9581334475159061;0;0;2,17272753006944;0;2,2968424534083844;0;0;0,8328365603596786;0,21745272524091136;1,0367944283205737;0;2,7422488752839893;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
73;01:13:00;0;0;0;0;0;0;0;1,0360425563580022;0;0;0;0;1,2383527453115024;0,9589794063349203;0;0;2,1746108889756286;0;2,297660821726856;0;0;0,8335947750555057;0,21751796975777773;1,0394131380713771;0;2,7464950786344806;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
74;01:14:00;0;0;0;0;0;0;0;1,0365559656702878;0;0;0;0;1,2384037047088894;0,9597324069285633;0;0;2,1760559013477105;0;2,306415928812542;0;0;0,8337023031516155;0,21753435098376114;1,0403488815198736;0;2,747336643991489;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
75;01:15:00;0;0;0;0;0;0;0;1,036942438826187;0;0;0;0;1,2386124914082262;0,9612253967824865;0;0;2,1761354218142213;0;2,306439828360433;0;0;0,833706899458306;0,21767171725273715;1,040594938230359;0;2,75462032062962;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
76;01:16:00;0;0;0;0;0;0;0;1,0392410158429646;0;0;0;0;1,2394023110210488;0,9619028903121198;0;0;2,1783466482221105;0;2,3074762320125237;0;0;0,8337223903782217;0,2176910658396136;1,0409222232895363;0;2,755515785931599;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
77;01:17:00;0;0;0;0;0;0;0;1,0399620827243732;0;0;0;0;1,2401431591587506;0,9635819457048034;0;0;2,179152233505534;0;2,3078124650859566;0;0;0,8337930314880775;0,2178589686936358;1,0413266747143497;0;2,7571754863912004;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
78;01:18:00;0;0;0;0;0;0;0;1,0402284217330422;0;0;0;0;1,2412554441298604;0,9640667197841991;0;0;2,179319281178026;0;2,3082764332764563;0;0;0,8338435954303021;0,21812440632437488;1,0418802995784375;0;2,7586243518095914;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
79;01:19:00;0;0;0;0;0;0;0;1,0418025745044641;0;0;0;0;1,2428949407469891;0,9653306784226381;0;0;2,182376261594239;0;2,3102615560613096;0;0;0,8343532962856622;0,21813891018502193;1,0418807942787225;0;2,7587106537538593;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
80;01:20:00;0;0;0;0;0;0;0;1,041890143774321;0;0;0;0;1,2429676095834503;0,9653398861065247;0;0;2,1944103400006933;0;2,3116406173347515;0;0;0,8344252802172974;0,2181398125908985;1,0443802116424197;0;2,760501800425769;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
81;01:21:00;0;0;0;0;0;0;0;1,041998785407515;0;0;0;0;1,2437908897195857;0,9670021782236167;0;0;2,1945065200381473;0;2,312095323026818;0;0;0,835273552751067;0,2181564880200209;1,044655720204704;0;2,7624850213287;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
82;01:22:00;0;0;0;0;0;0;0;1,0422417340164052;0;0;0;0;1,2442531812133346;0,9672312755176341;0;0;2,197660303570688;0;2,3140774762699543;0;0;0,8354871027350455;0,21818512484092342;1,0450520134192964;0;2,763443784845925;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
83;01:23:00;0;0;0;0;0;0;0;1,0423726095557428;0;0;0;0;1,2447476111220885;0,9672807869408839;0;0;2,1993147896821466;0;2,3142138951640776;0;0;0,8355547547531998;0,218342608426555;1,0453274365943837;0;2,7650178100082208;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
84;01:24:00;0;0;0;0;0;0;0;1,0424319699658608;0;0;0;0;1,2452358631278873;0,967300314927516;0;0;2,199597966790659;0;2,3181673625503185;0;0;0,8355599859570374;0,21839707861129576;1,045860371937247;0;2,766920283024962;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,16089737704918;
85;01:25:00;0;0;0;0;0;0;0;1,0427757102377857;0;0;0;0;1,2462006649144772;0,967375937224123;0;0;2,2002028041000883;0;2,3185364222253226;0;0;0,8357728126076848;0,2185724183523247;1,0470327980032497;0;2,7685918615636496;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
86;01:26:00;0;0;0;0;0;0;0;1,0445101673804282;0;0;0;0;1,2470079448673053;0,9683423434394925;0;0;2,200782175641299;0;2,318787766503987;0;0;0,8368544406227592;0,2185795961730547;1,0476685443746647;0;2,7704145066578882;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
87;01:27:00;0;0;0;0;0;0;0;1,0457006970564198;0;0;0;0;1,2473279682305822;0,9686137973952575;0;0;2,2013154035813436;0;2,319584631592328;0;0;0,8374876333228136;0,21861107762858814;1,0477848547955717;0;2,771401665355526;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
88;01:28:00;0;0;0;0;0;0;0;1,0467121768511616;0;0;0;0;1,2476676317503586;0,968826099393574;0;0;2,2018938428876083;0;2,326736010726548;0;0;0,837940199175961;0,21867915030244348;1,0487742528899813;0;2,774894712874984;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
89;01:29:00;0;0;0;0;0;0;0;1,0469866305405684;0;0;0;0;1,2479007535456026;0,968913999949202;0;0;2,2022119989376243;0;2,327388718969702;0;0;0,8382180135008975;0,21880931356381264;1,0488722572100606;0;2,7761391041454515;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
90;01:30:00;0;0;0;0;0;0;0;1,0493965354440562;0;0;0;0;1,2482432980686506;0,9690054923216839;0;0;2,2023366200892984;0;2,328942664848779;0;0;0,8382743587105123;0,21884052756443576;1,0491387659259335;0;2,777092741710857;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
91;01:31:00;0;0;0;0;0;0;0;1,0497432162888027;0;0;0;0;1,2482851911078543;0,9723126375459865;0;0;2,202899136515356;0;2,331950867630373;0;0;0,8386590861450287;0,21891700492309107;1,05043604795562;0;2,777878372253246;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
92;01:32:00;0;0;0;0;0;0;0;1,0498285035759827;0;0;0;0;1,2487561712018402;0,972600084013634;0;0;2,204595587211939;0;2,3347158552712695;0;0;0,8399774212661012;0,21899123252567607;1,0509227978418363;0;2,7792153795600614;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
93;01:33:00;0;0;0;0;0;0;0;1,0507922389883175;0;0;0;0;1,2490567361304366;0,9729478092465278;0;0;2,207631824344469;0;2,3357577468461312;0;0;0,8405889781169349;0,21935552177282475;1,0510326431875885;0;2,7797468428606287;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
94;01:34:00;0;0;0;0;0;0;0;1,0523807411281487;0;0;0;0;1,2499968994973523;0,9731373923728607;0;0;2,2088639418819027;0;2,3363179327950054;0;0;0,840658529094659;0,2195324653330443;1,0523760302489868;0;2,7808405760309247;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
95;01:35:00;0;0;0;0;0;0;0;1,0529859249903024;0;0;0;0;1,25026525343307;0,9733658487956415;0;0;2,210021945261478;0;2,337524039444265;0;0;0,8411464068741215;0,21966333345562528;1,0530605842967464;0;2,7812288677428976;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
96;01:36:00;0;0;0;0;0;0;0;1,0533117958448948;0;0;0;0;1,2506329039409727;0,9738508813829447;0;0;2,2101935321408828;0;2,337762343555802;0;0;0,8419903426347544;0,21967764365673592;1,0540698846167518;0;2,7814432635381485;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,926795163934426;0,161554540983607;
97;01:37:00;0;0;0;0;0;0;0;1,05403704267851;0;0;0;0;1,2510752819330555;0,9743253416773561;0;0;2,2107223731514933;0;2,338070901323073;0;0;0,8426089648190648;0,21975638164262704;1,0541915846614964;0;2,782320320210947;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
98;01:38:00;0;0;0;0;0;0;0;1,0563958544257552;0;0;0;0;1,251917756098184;0,9757063288826197;0;0;2,210757096885253;0;2,3415879840164457;0;0;0,8428301577998011;0,21993893637630726;1,054350055880951;0;2,782363216880669;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
99;01:39:00;0;0;0;0;0;0;0;1,0570214758537815;0;0;0;0;1,253520551181804;0,9768310995000816;0;0;2,210796755396268;0;2,3415971073790933;0;0;0,8429881148681961;0,22012276875889322;1,05601620512708;0;2,7839014750234945;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
100;01:40:00;0;0;0;0;0;0;0;1,0581139880636306;0;0;0;0;1,2535337121679184;0,9768461695495921;0;0;2,212251346276422;0;2,3434454307654486;0;0;0,8432784697321155;0,22023103262771176;1,0561062940913197;0;2,786095712018859;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
101;01:41:00;0;0;0;0;0;0;0;1,0590124672794896;0;0;0;0;1,2538228353046486;0,9770193903788749;0;0;2,212712575070527;0;2,343795254653823;0;0;0,8437225217260241;0,22029647039770647;1,057438199116967;0;2,788625865956434;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
102;01:42:00;0;0;0;0;0;0;0;1,0602016273747714;0;0;0;0;1,2540143733241795;0,9779683068503315;0;0;2,2128824599458583;0;2,3438916744311857;0;0;0,8440447436382735;0,22047874419039287;1,0586727367401536;0;2,7899615067228494;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
103;01:43:00;0;0;0;0;0;0;0;1,060475265642834;0;0;0;0;1,2542677781859615;0,978520515362299;0;0;2,214330784411757;0;2,343988193414108;0;0;0,8441564508745183;0,22052703343720895;1,0587853470623876;0;2,7907996570481424;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
104;01:44:00;0;0;0;0;0;0;0;1,0610231805525216;0;0;0;0;1,2542760982784609;0,9790947058691498;0;0;2,21458891081388;0;2,3440194180296485;0;0;0,8450054500055062;0,2205634214612544;1,059358017079127;0;2,7919241263242123;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
105;01:45:00;0;0;0;0;0;0;0;1,0613825241597037;0;0;0;0;1,2549791388701166;0,9793327537354971;0;0;2,215600751545413;0;2,345596973758131;0;0;0,845058337518002;0,2206135355844518;1,0595791847636404;0;2,793805369723787;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
106;01:46:00;0;0;0;0;0;0;0;1,061595754667695;0;0;0;0;1,2550680128059455;0,9795183546703788;0;0;2,216301195920145;0;2,345645761455912;0;0;0,8467953336938661;0,2207596964350702;1,0599540904706197;0;2,793968300021355;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
107;01:47:00;0;0;0;0;0;0;0;1,061710598293727;0;0;0;0;1,2553174551072948;0,9795611106943222;0;0;2,2164617382179275;0;2,3465680895058787;0;0;0,8470719500971797;0,22079924539122803;1,0600421636187514;0;2,795330334050737;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
108;01:48:00;0;0;0;0;0;0;0;1,0618201130606553;0;0;0;0;1,2553287451486483;0,9804510034436242;0;0;2,2165508265754195;0;2,347213405022378;0;0;0,8471280094421915;0,2208507896391145;1,0604350603527597;0;2,7980699479996867;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
109;01:49:00;0;0;0;0;0;0;0;1,0620250687125423;0;0;0;0;1,2558217191797334;0,9813823587808328;0;0;2,216591265747917;0;2,3492369420245733;0;0;0,8471914510953277;0,2208794734725418;1,0616707719628928;0;2,8008265392979883;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
110;01:50:00;0;0;0;0;0;0;0;1,062671393489163;0;0;0;0;1,2560905245473346;0,9816839221874455;0;0;2,216927020199168;0;2,3493694923106423;0;0;0,8478028424985539;0,2210140903968557;1,0620769987474235;0;2,8008627369247185;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
111;01:51:00;0;0;0;0;0;0;0;1,062678446827941;0;0;0;0;1,2568471233213236;0,9818737624800853;0;0;2,220167277798129;0;2,350377650178688;0;0;0,8485020786083048;0,22110737505469438;1,0627869640673744;0;2,801096576793505;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
112;01:52:00;0;0;0;0;0;0;0;1,0629775940419262;0;0;0;0;1,2572953229881887;0,9824153944643085;0;0;2,2205634707807462;0;2,3571498413673737;0;0;0,8488938190203091;0,22116213961722284;1,0627986342302425;0;2,8021237936321395;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
113;01:53:00;0;0;0;0;0;0;0;1,0637511416007543;0;0;0;0;1,2582065670934;0,9824267665747431;0;0;2,2207599306749786;0;2,35931887958688;0;0;0,8493070455482373;0,2211700854564035;1,0632918303816057;0;2,802508479695676;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
114;01:54:00;0;0;0;0;0;0;0;1,0640962367746594;0;0;0;0;1,258226039300103;0,982544000803941;0;0;2,221492205752551;0;2,3605950408660688;0;0;0,850867064399771;0,22130971478627548;1,0633971892592018;0;2,8034832740277014;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
115;01:55:00;0;0;0;0;0;0;0;1,0643419915297214;0;0;0;0;1,2584896477645284;0,9834084359091043;0;0;2,222700186492601;0;2,360697414942401;0;0;0,8515895852170328;0,2213536357300442;1,0635894402995787;0;2,804612712693478;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
116;01:56:00;0;0;0;0;0;0;0;1,0643610196781828;0;0;0;0;1,2590231699518948;0,9834430085599375;0;0;2,223529138126396;0;2,36288093940206;0;0;0,8517921740459554;0,2213650572335828;1,0637151109275564;0;2,8046871792770918;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
117;01:57:00;0;0;0;0;0;0;0;1,064604630185968;0;0;0;0;1,2595898165173214;0,9835046295220441;0;0;2,2271625183814456;0;2,3629630287129952;0;0;0,852117048273529;0,22145211659458433;1,0639432501031414;0;2,8075775556707963;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
118;01:58:00;0;0;0;0;0;0;0;1,0646253538836281;0;0;0;0;1,2602555038538066;0,9838808389287705;0;0;2,230761752187088;0;2,3653715777669935;0;0;0,852261516100542;0,22148066111090856;1,0640964589970787;0;2,808405938483093;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
119;01:59:00;0;0;0;0;0;0;0;1,0648727034979666;0;0;0;0;1,2628175663918235;0,9841376142794087;0;0;2,231471636494114;0;2,3654676813104505;0;0;0,8524202996687916;0,22173029582133522;1,065379335457179;0;2,808585315540634;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
120;02:00:00;0;0;0;0;0;0;0;1,065304129558253;0;0;0;0;1,2629531113498471;0,9842509400755486;0;0;2,2315815112520774;0;2,3654780259807273;0;0;0,8529687345893266;0,22174045223176334;1,0654471888893702;0;2,8093681148503062;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
121;02:01:00;0;0;0;0;0;0;0;1,065580273051024;0;0;0;0;1,2635115851151006;0,9847558035912355;0;0;2,2334117836938017;0;2,3698560647266427;0;0;0,8529938732569897;0,22183693024899745;1,0660861994825477;0;2,8110329840657156;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
122;02:02:00;0;0;0;0;0;0;0;1,0656870939086773;0;0;0;0;1,2635230071663495;0,9851974358813783;0;0;2,234309903523692;0;2,3709919676522495;0;0;0,8540675869135599;0,2218468203160472;1,066115644257557;0;2,8120839995920965;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
123;02:03:00;0;0;0;0;0;0;0;1,0661427673007307;0;0;0;0;1,264561909004339;0,9854835208809277;0;0;2,234501368643976;0;2,37306094352027;0;0;0,8543434291758366;0,2219369703822555;1,066842021009074;0;2,8125101495872427;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
124;02:04:00;0;0;0;0;0;0;0;1,066179649661809;0;0;0;0;1,26500070231901;0,9857204691323901;0;0;2,234520415961932;0;2,373989186121695;0;0;0,8544249535424623;0,22199500680829218;1,0675520756497179;0;2,8126379861497033;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
125;02:05:00;0;0;0;0;0;0;0;1,0666185870952738;0;0;0;0;1,2650488658739125;0,98605900233387;0;0;2,2348786789579007;0;2,3739957960909046;0;0;0,8559373489605059;0,22201512065449605;1,0677441335958708;0;2,8133127535474403;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
126;02:06:00;0;0;0;0;0;0;0;1,067478638660614;0;0;0;0;1,265290703049808;0,9862382889679339;0;0;2,2353465043956473;0;2,374122248291689;0;0;0,8561473589037925;0,2220724370931409;1,0680321663394272;0;2,8164355343430567;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
127;02:07:00;0;0;0;0;0;0;0;1,0676409640857827;0;0;0;0;1,2654506502841305;0,9863374137576707;0;0;2,235588021058798;0;2,3752917865683845;0;0;0,8577514664815357;0,22213858176824286;1,0683599332913667;0;2,816436942856749;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
128;02:08:00;0;0;0;0;0;0;0;1,067677902074858;0;0;0;0;1,2664000280960783;0,98636291619397;0;0;2,2372051283568246;0;2,3771650650177607;0;0;0,8578165429918952;0,2221784685877025;1,0686786691931607;0;2,8165463624557097;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
129;02:09:00;0;0;0;0;0;0;0;1,0681690081755426;0;0;0;0;1,2664913668688227;0,98638800923421;0;0;2,237971545805076;0;2,378906729192503;0;0;0,8583043595159937;0,22227810435534073;1,0687610702170434;0;2,816915852183439;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
130;02:10:00;0;0;0;0;0;0;0;1,0684702226042901;0;0;0;0;1,2665807002078056;0,986818860939419;0;0;2,238671585187499;0;2,3789618037594273;0;0;0,8583595110078723;0,22245679878347918;1,0697493218989462;0;2,8188292720063206;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
131;02:11:00;0;0;0;0;0;0;0;1,0691441745525223;0;0;0;0;1,2670201882980834;0,9870402446439115;0;0;2,2391232606584768;0;2,380564451725126;0;0;0,8586792622831281;0,222508276693657;1,069974483680641;0;2,8198505624330403;0;0;0;0;0;0;0;0;0;0;6,31525704918033;0,927045934426229;0,161554540983607;
