Apparent.Time;Time span;Living Room Light (100W) [VA];Kitchen Light (100W) [VA];Bathroom Light (100W) [VA];Bathroom Mirror Light 10 W (LED) [VA];Bedroom Light (200W) [VA];Egg Cooker / Russell Hobbs 14048-56 Stylo [VA];Juicer / Moulinex Vitafruit [VA];Kitchen radio / AEG KRC 4323 CD [VA];Single Stove Plate [VA];Nespresso Coffee Machine, Single Cup [VA];Food Slicer / DOMO Schneidemaschine DO521S [VA];Toaster Salco MT 400 [VA];PC / Acer 8400 [VA];PC Monitor / Fujitsu Siemens Scaleoview D19-1 [VA];Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [VA];Christopeit Treadmill TM 2 Pro [VA];Laptop Sony Vaio SVE151G11M [VA];Lawn Mower / Sabo 32-EL [VA];Hifi System / Sharp XL-HF300PH [VA];Electric Kettle / Petra WK288 1.5L [VA];Energy Saving Lamp / EL-REF 11 E27 [VA];CD/DVD Player / Philips DVDR 725 H [VA];TV Medion MD20123_DE_A [VA];SAT Receiver / Kathrein UFS913 [VA];Canister vacuum cleaner / Siemens VS 06 G 1831 [VA];Microsoft Xbox 360 [VA];Miele DG 1450 [VA];Handmixer / Phillips Robust HR 1581 [VA];Dishwasher NEFF SD6P1F (2011) [VA];Dryer / Miele T 8626 WP [VA];Hedge Trimmer / Bosch AHS 550-24 ST [VA];Atika LH 2500 G [VA];Steam Iron / Phillips GC 4410 [VA];Washing Machine / Bosch WAE 28143 [VA];Hair Dryer Braun Silencio 1250 [VA];Siemens Kl 20 LA 65 (A+) [VA];Router O2 Box 6431 [VA];Electric Razor Braun Cruzer 5 [VA];Electric Toothbrush Dondodent Professional Clean [VA];
52;00:52:00;0;0;0;0;0;0;0;1,075383886929601;0;0;0;0;1,2844068219480818;0,9949088488030841;0;0;3,8000000000000003;0;2,380822936170927;0;0;0,8575317332905977;0,5700000000000001;1,0747515263850367;0;2,831168866799277;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
53;00:53:00;0;0;0;0;0;0;0;1,0757720684307839;0;0;0;0;1,285605043735485;0,995107706558929;0;0;3,8000000000000003;0;2,3862097198970855;0;0;0,857855950054303;0,5700000000000001;1,0758167789315773;0;2,8360446877696663;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
54;00:54:00;0;0;0;0;0;0;0;1,0759879159217396;0;0;0;0;1,2856627719059845;0,9952632845625189;0;0;3,8000000000000003;0;2,387653301153217;0;0;0,860106461649445;0,5700000000000001;1,075825197363043;0;2,8454140469419635;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
55;00:55:00;0;0;0;0;0;0;0;1,0762221182858653;0;0;0;0;1,2861285135995466;0,9968811347756461;0;0;3,8000000000000003;0;2,3877679757833716;0;0;0,86064523123707;0,5700000000000001;1,0765906348481413;0;2,8518595142380634;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
56;00:56:00;0;0;0;0;0;0;0;1,0777586702780686;0;0;0;0;1,2862003793188386;0,9969225939887179;0;0;3,8000000000000003;0;2,3915212375456325;0;0;0,8613661976925215;0,5700000000000001;1,078298354022445;0;2,8525740744775896;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
57;00:57:00;0;0;0;0;0;0;0;1,0786383418150485;0;0;0;0;1,2867485782340315;0,9980204270809473;0;0;3,8000000000000003;0;2,3915760145734617;0;0;0,861954976937655;0,5700000000000001;1,0792313135009337;0;2,855966853787969;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
58;00:58:00;0;0;0;0;0;0;0;1,0798864679743245;0;0;0;0;1,2868566642956456;0,9983787359427714;0;0;3,8000000000000003;0;2,3928459553840242;0;0;0,8621266660949879;0,5700000000000001;1,0813712628592176;0;2,8600700835323627;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
59;00:59:00;0;0;0;0;0;0;0;1,0809875239256832;0;0;0;0;1,286859702237162;0,9993954421992386;0;0;3,8000000000000003;0;2,3928823963131083;0;0;0,8632830845551871;0,5700000000000001;1,081403903562874;0;2,860197152492509;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
60;01:00:00;0;0;0;0;0;0;0;1,0813814493286977;0;0;0;0;1,2883964338930884;0,9994294514056038;0;0;3,8000000000000003;0;2,3979831130320957;0;0;0,86433233418205;0,5700000000000001;1,0821757454175198;0;2,8608988032222884;0;0;0;0;0;0;0;0;0;0;11,3268114754098;2,92629081967213;4,01463278688525;
61;01:01:00;0;0;0;0;0;0;0;1,0816531545148174;0;0;0;0;1,289149811375357;0,9998205614314761;0;0;3,8000000000000003;0;2,399261547580193;0;0;0,8656338631405879;0,5700000000000001;1,0826553156751368;0;2,8609481389352407;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
62;01:02:00;0;0;0;0;0;0;0;1,0818885647015302;0;0;0;0;1,289155563094409;0,9999673605581045;0;0;3,8000000000000003;0;2,4011096579253497;0;0;0,8666745598074034;0,5700000000000001;1,082742545844778;0;2,863653902855389;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
63;01:03:00;0;0;0;0;0;0;0;1,0826968886218329;0;0;0;0;1,290009022875586;1,0003559329083882;0;0;3,8000000000000003;0;2,4022010983446003;0;0;0,867695463059357;0,5700000000000001;1,084041519373067;0;2,8673285647304723;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
64;01:04:00;0;0;0;0;0;0;0;1,083124493496139;0;0;0;0;1,2900764002745082;1,001145058656503;0;0;3,8000000000000003;0;2,403869025645976;0;0;0,8678721272482438;0,5700000000000001;1,0843897671645768;0;2,8733674393100666;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
65;01:05:00;0;0;0;0;0;0;0;1,0837418521187525;0;0;0;0;1,290656212887525;1,001852673116215;0;0;3,8000000000000003;0;2,4080399969974624;0;0;0,868308463260248;0,5700000000000001;1,0852326723707306;0;2,8774104111646506;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
66;01:06:00;0;0;0;0;0;0;0;1,0840409644967;0;0;0;0;1,2914730556839098;1,002143475307141;0;0;3,8000000000000003;0;2,4081920153256102;0;0;0,8688245690643692;0,5700000000000001;1,0862784051442054;0;2,8792079497352328;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
67;01:07:00;0;0;0;0;0;0;0;1,0850756404518502;0;0;0;0;1,2935207362796899;1,0049651124843686;0;0;3,8000000000000003;0;2,4094544020747195;0;0;0,8717029561126447;0,5700000000000001;1,087763242802323;0;2,880731229005523;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
68;01:08:00;0;0;0;0;0;0;0;1,085584601645076;0;0;0;0;1,2944861669772223;1,0053457211014878;0;0;3,8000000000000003;0;2,4104845530681183;0;0;0,8745940018561509;0,5700000000000001;1,0877727608198493;0;2,882207804790185;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
69;01:09:00;0;0;0;0;0;0;0;1,0862275658071188;0;0;0;0;1,2957678547302043;1,0059995683388643;0;0;3,8000000000000003;0;2,4143341822325435;0;0;0,8754423729174783;0,5700000000000001;1,0893516441708826;0;2,8852420044577207;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
70;01:10:00;0;0;0;0;0;0;0;1,0874557970045307;0;0;0;0;1,2969485886799181;1,006249264865389;0;0;3,8000000000000003;0;2,4174603742902345;0;0;0,875956613161451;0,5700000000000001;1,090324865050758;0;2,885679204546086;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
71;01:11:00;0;0;0;0;0;0;0;1,090214760474542;0;0;0;0;1,299648605104786;1,0079748635508463;0;0;3,8000000000000003;0;2,4177252934773934;0;0;0,8760775782913305;0,5700000000000001;1,0908340227427897;0;2,8860784984646246;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
72;01:12:00;0;0;0;0;0;0;0;1,090338019626318;0;0;0;0;1,301053754598138;1,008561523700954;0;0;3,8000000000000003;0;2,417728898324615;0;0;0,8766700635365037;0,5700000000000001;1,0913625561269198;0;2,886577763456831;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
73;01:13:00;0;0;0;0;0;0;0;1,090571111955792;0;0;0;0;1,3035292055910552;1,0094520066683375;0;0;3,8000000000000003;0;2,418590338659848;0;0;0,8774681842689532;0,5700000000000001;1,0941190927067128;0;2,89104745119419;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
74;01:14:00;0;0;0;0;0;0;0;1,0911115428108296;0;0;0;0;1,3035828470619888;1,0102446388721722;0;0;3,8000000000000003;0;2,427806240855307;0;0;0,8775813717385426;0,5700000000000001;1,0951040858103935;0;2,8919333094647253;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
75;01:15:00;0;0;0;0;0;0;0;1,0915183566591442;0;0;0;0;1,303802622534975;1,0118162071394596;0;0;3,8000000000000003;0;2,4278313982741397;0;0;0,8775862099561116;0,5700000000000001;1,095363092874062;0;2,899600337504863;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
76;01:16:00;0;0;0;0;0;0;0;1,0939379114136472;0;0;0;0;1,304634011601104;1,0125293582232844;0;0;3,8000000000000003;0;2,428922349486867;0;0;0,8776025161876018;0,5700000000000001;1,09570760346267;0;2,9005429325595777;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
77;01:17:00;0;0;0;0;0;0;0;1,0946969291835507;0;0;0;0;1,3054138517460532;1,014296784952425;0;0;3,8000000000000003;0;2,429276279037849;0;0;0,8776768752506078;0,5700000000000001;1,0961333418045787;0;2,902289985674948;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
78;01:18:00;0;0;0;0;0;0;0;1,0949772860347813;0;0;0;0;1,306584678031432;1,014807073457052;0;0;3,8000000000000003;0;2,429764666606796;0;0;0,8777301004529494;0,5700000000000001;1,096716104819408;0;2,903815107167991;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
79;01:19:00;0;0;0;0;0;0;0;1,0966342889520675;0;0;0;0;1,3083104639441991;1,0161375562343562;0;0;3,8000000000000003;0;2,4318542695382206;0;0;0,8782666276691181;0,5700000000000001;1,09671662555655;0;2,9039059513198517;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
80;01:20:00;0;0;0;0;0;0;0;1,0967264671308643;0;0;0;0;1,3083869574562634;1,0161472485331842;0;0;3,8000000000000003;0;2,433305912983949;0;0;0,878342400228734;0,5700000000000001;1,0993475912025472;0;2,9057913688692305;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
81;01:21:00;0;0;0;0;0;0;0;1,0968408267447527;0;0;0;0;1,3092535681258797;1,0178970297090704;0;0;3,8000000000000003;0;2,4337845505545452;0;0;0,8792353186853336;0,5700000000000001;1,099637600215478;0;2,9078789698196843;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
82;01:22:00;0;0;0;0;0;0;0;1,097096562122532;0;0;0;0;1,3097401907508786;1,0181381847554045;0;0;3,8000000000000003;0;2,435871027652584;0;0;0,879460108142153;0,5700000000000001;1,1000547509676806;0;2,908888194574658;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
83;01:23:00;0;0;0;0;0;0;0;1,0972343258481505;0;0;0;0;1,310260643286409;1,0181903020430358;0;0;3,8000000000000003;0;2,436014626488503;0;0;0,8795313207928418;0,5700000000000001;1,100344670099351;0;2,910545063166549;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
84;01:24:00;0;0;0;0;0;0;0;1,0972968104903797;0;0;0;0;1,3107745927661971;1,0182108578184381;0;0;3,8000000000000003;0;2,4401761711055983;0;0;0,8795368273231973;0,5700000000000001;1,1009056546707865;0;2,912547666342065;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01463278688525;
85;01:25:00;0;0;0;0;0;0;0;1,0976586423555639;0;0;0;0;1,3117901735941866;1,018290460235919;0;0;3,8000000000000003;0;2,4405646549740236;0;0;0,8797608553765103;0,5700000000000001;1,102139787371842;0;2,914307222698579;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
86;01:26:00;0;0;0;0;0;0;0;1,0994843867162403;0;0;0;0;1,3126399419655845;1,019307729936308;0;0;3,8000000000000003;0;2,4408292278989334;0;0;0,8808994111818517;0,5700000000000001;1,1028089940785946;0;2,9162257964819878;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
87;01:27:00;0;0;0;0;0;0;0;1,1007375758488631;0;0;0;0;1,3129768086637708;1,0195934709423766;0;0;3,8000000000000003;0;2,441668033255082;0;0;0,8815659298134879;0,5700000000000001;1,1029314261006018;0;2,917264910900554;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
88;01:28:00;0;0;0;0;0;0;0;1,1018022914222754;0;0;0;0;1,3133343492109038;1,0198169467300782;0;0;3,8000000000000003;0;2,449195800764788;0;0;0,8820423149220641;0,5700000000000001;1,1039728977789276;0;2,9209418030262992;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
89;01:29:00;0;0;0;0;0;0;0;1,1020911900427037;0;0;0;0;1,3135797405743186;1,0199094736307392;0;0;3,8000000000000003;0;2,4498828620733706;0;0;0,8823347510535763;0,5700000000000001;1,1040760602211166;0;2,9222516885741596;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
90;01:30:00;0;0;0;0;0;0;0;1,104627932046375;0;0;0;0;1,3139403137564745;1,0200057813912464;0;0;3,8000000000000003;0;2,4515185945776623;0;0;0,8823940618005391;0,5700000000000001;1,104356595711509;0;2,9232555175903756;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
91;01:31:00;0;0;0;0;0;0;0;1,1049928592513716;0;0;0;0;1,3139844116924784;1,0234869868905123;0;0;3,8000000000000003;0;2,454685123821445;0;0;0,8827990380473986;0,5700000000000001;1,1057221557427581;0;2,92408249710868;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
92;01:32:00;0;0;0;0;0;0;0;1,1050826353431398;0;0;0;0;1,3144801802124633;1,023789562119615;0;0;3,8000000000000003;0;2,4575956371276524;0;0;0,8841867592274749;0,5700000000000001;1,106234524044038;0;2,9254898732211174;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92629081967213;4,01489721311475;
93;01:33:00;0;0;0;0;0;0;0;1,1060970936719134;0;0;0;0;1,3147965643478279;1,0241555886805558;0;0;3,8000000000000003;0;2,4586923651011907;0;0;0,884830503280984;0,5700000000000001;1,1063501507237774;0;2,926049308274346;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
94;01:34:00;0;0;0;0;0;0;0;1,1077692011875249;0;0;0;0;1,3157862099972129;1,0243551498661694;0;0;3,8000000000000003;0;2,4592820345210584;0;0;0,884903714836483;0,5700000000000001;1,1077642423673548;0;2,927200606348342;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
95;01:35:00;0;0;0;0;0;0;0;1,1084062368318974;0;0;0;0;1,3160686878242842;1,0245956303112018;0;0;3,8000000000000003;0;2,460551620467647;0;0;0,885417270393812;0,5700000000000001;1,1084848255755226;0;2,9276093344662084;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
96;01:36:00;0;0;0;0;0;0;0;1,1087492587841;0;0;0;0;1,3164556883589187;1,0251061909294157;0;0;3,8000000000000003;0;2,4608024669008444;0;0;0,8863056238260572;0,5700000000000001;1,1095472469650018;0;2,927835014250683;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
97;01:37:00;0;0;0;0;0;0;0;1,1095126765036947;0;0;0;0;1,3169213494032164;1,0256056228182697;0;0;3,8000000000000003;0;2,461127264550603;0;0;0,8869568050726997;0,5700000000000001;1,1096753522752596;0;2,9287582318009973;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
98;01:38:00;0;0;0;0;0;0;0;1,1119956362376373;0;0;0;0;1,317808164313878;1,0270592935606524;0;0;3,8000000000000003;0;2,4648294568594165;0;0;0,8871896397892642;0,5700000000000001;1,1098421640852116;0;2,9288033861901783;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
99;01:39:00;0;0;0;0;0;0;0;1,1126541851092437;0;0;0;0;1,3194953170334778;1,028243262631665;0;0;3,8000000000000003;0;2,4648390603990458;0;0;0,8873559103875749;0,5700000000000001;1,1115960053969265;0;2,9304226052878892;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
100;01:40:00;0;0;0;0;0;0;0;1,1138041979617164;0;0;0;0;1,3195091707030722;1,0282591258416762;0;0;3,8000000000000003;0;2,4667846639636304;0;0;0,8876615470864374;0,5700000000000001;1,1116908358855997;0;2,9327323284409044;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
101;01:41:00;0;0;0;0;0;0;0;1,1147499655573576;0;0;0;0;1,3198135108469984;1,0284414635567105;0;0;3,8000000000000003;0;2,4671528996356034;0;0;0,88812897023792;0,5700000000000001;1,1130928411757548;0;2,9353956483751937;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
102;01:42:00;0;0;0;0;0;0;0;1,1160017130260753;0;0;0;0;1,3200151298149259;1,0294403230003493;0;0;3,8000000000000003;0;2,4672543941380907;0;0;0,8884681511981827;0,5700000000000001;1,1143923544633196;0;2,9368015860240524;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
103;01:43:00;0;0;0;0;0;0;0;1,1162897533082465;0;0;0;0;1,3202818717746962;1,0300215951182097;0;0;3,8000000000000003;0;2,467355993067482;0;0;0,8885857377626508;0,5700000000000001;1,1145108916446187;0;2,937683849524361;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
104;01:44:00;0;0;0;0;0;0;0;1,1168665058447598;0;0;0;0;1,320290629766801;1,0306260061780526;0;0;3,8000000000000003;0;2,467388861083841;0;0;0,8894794210584275;0,5700000000000001;1,1151137021885547;0;2,938867501393908;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
105;01:45:00;0;0;0;0;0;0;0;1,1172447622733723;0;0;0;0;1,3210306724948595;1,0308765828794708;0;0;3,8000000000000003;0;2,4690494460611907;0;0;0,8895350921242126;0,5700000000000001;1,1153465102775164;0;2,9408477576039864;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
106;01:46:00;0;0;0;0;0;0;0;1,117469215439679;0;0;0;0;1,3211242240062584;1,0310719522846095;0;0;3,8000000000000003;0;2,469100801532539;0;0;0,8913635091514379;0,5700000000000001;1,1157411478638102;0;2,9410192631803738;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
107;01:47:00;0;0;0;0;0;0;0;1,1175901034670812;0;0;0;0;1,321386794849784;1,0311169586256026;0;0;3,8000000000000003;0;2,470071673164083;0;0;0,8916546843128207;0,5700000000000001;1,115833856440791;0;2,9424529832113024;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
108;01:48:00;0;0;0;0;0;0;0;1,1177053821691108;0;0;0;0;1,3213986791038403;1,032053687835394;0;0;3,8000000000000003;0;2,4707509526551346;0;0;0,8917136941496752;0,5700000000000001;1,1162474319502735;0;2,9453367873680913;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
109;01:49:00;0;0;0;0;0;0;0;1,117921124960571;0;0;0;0;1,3219175991365615;1,033034061874561;0;0;3,8000000000000003;0;2,472880991604814;0;0;0,8917804748371869;0,5700000000000001;1,1175481810135715;0;2,948238462418935;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
110;01:50:00;0;0;0;0;0;0;0;1,1186014668306978;0;0;0;0;1,322200552155089;1,0333514970394164;0;0;3,8000000000000003;0;2,4730205182217286;0;0;0,8924240447353198;0,5700000000000001;1,1179757881551826;0;2,9482765651839147;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
111;01:51:00;0;0;0;0;0;0;0;1,118608891397833;0;0;0;0;1,3229969719171828;1,0335513289264058;0;0;3,8000000000000003;0;2,474081737030198;0;0;0,893160082745584;0,5700000000000001;1,1187231200709207;0;2,948522712414216;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
112;01:52:00;0;0;0;0;0;0;0;1,1189237832020276;0;0;0;0;1,3234687610401987;1,034121467857167;0;0;3,8000000000000003;0;2,481210359334078;0;0;0,8935724410740096;0,5700000000000001;1,1187354044528868;0;2,949603993296989;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
113;01:53:00;0;0;0;0;0;0;0;1,119738043790268;0;0;0;0;1,3244279653614737;1,0341334384997298;0;0;3,8000000000000003;0;2,4834935574598735;0;0;0,8940074163665656;0,5700000000000001;1,1192545582964273;0;2,9500089259954487;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
114;01:54:00;0;0;0;0;0;0;0;1,1201013018680626;0;0;0;0;1,324448462421161;1,034256842951517;0;0;3,8000000000000003;0;2,484836885122178;0;0;0,895649541473443;0,5700000000000001;1,1193654623781073;0;2,9510350252923176;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
115;01:55:00;0;0;0;0;0;0;0;1,1203599910839173;0;0;0;0;1,324725945015293;1,0351667746411626;0;0;3,8000000000000003;0;2,4849446473077905;0;0;0,8964100897021398;0,5700000000000001;1,1195678318942934;0;2,9522239080983983;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
116;01:56:00;0;0;0;0;0;0;0;1,1203800207138765;0;0;0;0;1,325287547317784;1,0352031669051975;0;0;3,8000000000000003;0;2,4872430941074315;0;0;0,8966233411010056;0,5700000000000001;1,119700116765849;0;2,9523022939758863;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
117;01:57:00;0;0;0;0;0;0;0;1,1206364528273347;0;0;0;0;1,325884017386654;1,0352680310758362;0;0;3,8000000000000003;0;2,4873295039084162;0;0;0,8969653139721357;0,5700000000000001;1,1199402632664648;0;2,9553447954429437;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
118;01:58:00;0;0;0;0;0;0;0;1,1206582672459244;0;0;0;0;1,3265847408987437;1,0356640409776534;0;0;3,8000000000000003;0;2,4898648187020984;0;0;0,8971173853689915;0,5700000000000001;1,1201015357863986;0;2,9562167773506247;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
119;01:59:00;0;0;0;0;0;0;0;1,1209186352610174;0;0;0;0;1,3292816488334984;1,0359343308204305;0;0;3,8000000000000003;0;2,48996598032679;0;0;0,897284525967149;0,5700000000000001;1,1214519320601883;0;2,9564055953059305;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
120;02:00:00;0;0;0;0;0;0;0;1,1213727679560561;0;0;0;0;1,3294243277366813;1,0360536211321565;0;0;3,8000000000000003;0;2,489976869453397;0;0;0,8978618258835016;0,5700000000000001;1,1215233567256528;0;2,95722959457927;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
121;02:01:00;0;0;0;0;0;0;0;1,1216634453168675;0;0;0;0;1,3300121948580008;1,036585056411827;0;0;3,8000000000000003;0;2,4945853312912027;0;0;0,8978882876389365;0,5700000000000001;1,1221959994553135;0;2,958982088490227;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
122;02:02:00;0;0;0;0;0;0;0;1,1217758883249236;0;0;0;0;1,3300242180698414;1,0370499325067142;0;0;3,8000000000000003;0;2,495781018581315;0;0;0,8990185125405893;0,5700000000000001;1,1222269939553233;0;2,9600884206232596;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
123;02:03:00;0;0;0;0;0;0;0;1,122255544527085;0;0;0;0;1,3311177989519358;1,037351074611503;0;0;3,8000000000000003;0;2,4979588879160737;0;0;0,89930887281667;0,5700000000000001;1,1229916010621832;0;2,9605369995655186;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
124;02:04:00;0;0;0;0;0;0;0;1,1222943680650623;0;0;0;0;1,3315796866515894;1,0376004938235688;0;0;3,8000000000000003;0;2,498935985391258;0;0;0,8993946879394339;0,5700000000000001;1,123739026999703;0;2,9606715643681087;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
125;02:05:00;0;0;0;0;0;0;0;1,1227564074687093;0;0;0;0;1,3316303851304343;1,0379568445619687;0;0;3,8000000000000003;0;2,4989429432535837;0;0;0,9009866831163219;0,5700000000000001;1,1239411932588115;0;2,961381845839411;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
126;02:06:00;0;0;0;0;0;0;0;1,1236617249059098;0;0;0;0;1,3318849505787451;1,0381455673346676;0;0;3,8000000000000003;0;2,4990760508333567;0;0;0,9012077462145184;0,5700000000000001;1,1242443856204498;0;2,9646689835190077;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
127;02:07:00;0;0;0;0;0;0;0;1,1238325937745082;0;0;0;0;1,3320533160885584;1,038249909218601;0;0;3,8000000000000003;0;2,5003071437561943;0;0;0,9028962805068795;0,5700000000000001;1,1245894034645967;0;2,9646704661649994;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
128;02:08:00;0;0;0;0;0;0;0;1,1238714758682715;0;0;0;0;1,3330526611537665;1,0382767538883897;0;0;3,8000000000000003;0;2,5022790158081696;0;0;0,9029647820967318;0,5700000000000001;1,1249249149401692;0;2,964785644690221;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
129;02:09:00;0;0;0;0;0;0;0;1,1243884296584659;0;0;0;0;1,3331488072303397;1,0383031676149581;0;0;3,8000000000000003;0;2,5041123465184243;0;0;0,9034782731747302;0,5700000000000001;1,1250116528600458;0;2,965174581245726;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
130;02:10:00;0;0;0;0;0;0;0;1,1247054974782003;0;0;0;0;1,333242842324006;1,0387566957257044;0;0;3,8000000000000003;0;2,5041703197467657;0;0;0,9035363273767076;0,5700000000000001;1,1260519177883646;0;2,9671887073750747;0;0;0;0;0;0;0;0;0;0;11,5550442622951;2,92796442622951;4,01489721311475;
